gameID,winner
118898,red
118897,red
118896,red
118895,black
118892,red
118891,red
118888,black
118887,red
118886,red
118885,black
118884,red
118883,black
118881,black
118880,red
118879,black
118878,red
118877,black
118876,black
118875,red
118874,black
118873,red
118872,red
118871,black
118869,red
118868,black
118867,red
118866,red
118865,red
118864,black
118862,red
118861,black
118859,red
118858,red
118855,black
118854,red
118853,black
118852,black
118851,black
118850,red
118849,black
118848,red
118846,black
118845,red
118844,black
118843,red
118842,black
118841,red
118840,black
118839,red
118838,black
118837,black
118836,red
118834,black
118832,red
118831,red
118830,red
118829,red
118828,red
118827,red
118824,red
118822,red
118820,red
118819,black
118817,red
118816,black
118815,red
118814,red
118813,red
118812,black
118811,red
118810,black
118809,red
118808,red
118807,black
118806,red
118805,red
118804,red
118802,black
118799,red
118798,black
118797,red
118796,black
118795,black
118794,red
118793,black
118792,black
118791,black
118789,red
118788,red
118787,red
118786,red
118785,black
118782,red
118781,red
118779,black
118777,red
118776,red
118774,black
118772,black
118770,black
118767,black
118766,black
118764,red
118763,black
118762,red
118761,black
118759,black
118758,black
118757,black
118756,red
118755,black
118754,black
118753,red
118752,black
118751,red
118745,red
118744,red
118743,black
118742,black
118739,black
118737,black
118733,red
118732,black
118730,red
118729,black
118728,black
118727,black
118726,black
118725,black
118724,red
118723,black
118722,red
118721,red
118720,black
118719,red
118718,black
118717,red
118716,black
118715,red
118714,red
118712,red
118711,red
118710,black
118709,black
118708,red
118707,black
118706,red
118705,black
118703,red
118702,black
118701,red
118700,black
118698,red
118697,red
118696,black
118695,red
118694,red
118693,red
118692,black
118691,red
118690,red
118689,black
118688,red
118686,red
118685,black
118684,black
118681,black
118680,black
118679,black
118678,red
118677,black
118674,red
118673,black
118671,red
118670,black
118669,black
118668,red
118667,black
118664,black
118663,red
118661,black
118660,red
118659,black
118657,red
118655,black
118654,red
118653,black
118651,red
118649,black
118648,red
118647,red
118646,red
118645,red
118644,black
118643,red
118642,black
118641,black
118640,red
118639,black
118638,black
118637,red
118635,black
118634,red
118631,red
118630,red
118629,black
118628,red
118626,red
118625,red
118624,black
118623,black
118622,red
118620,red
118619,red
118618,black
118616,black
118615,red
118614,red
118612,black
118611,red
118610,black
118608,black
118606,red
118604,black
118602,black
118601,red
118600,red
118599,red
118598,black
118597,red
118595,red
118594,black
118593,red
118592,black
118591,red
118590,black
118589,red
118588,red
118587,red
118586,black
118585,red
118583,red
118582,black
118581,red
118580,black
118579,red
118578,black
118574,red
118572,red
118569,black
118565,red
118564,red
118563,red
118562,black
118561,black
118558,red
118557,red
118556,black
118555,red
118554,black
118553,red
118552,red
118551,red
118549,red
118548,red
118547,black
118546,black
118545,black
118544,black
118543,black
118540,black
118539,black
118538,black
118535,black
118534,red
118532,red
118531,red
118530,red
118529,red
118528,black
118527,red
118525,black
118524,black
118522,black
118520,red
118517,red
118516,black
118514,black
118510,red
118509,red
118508,red
118506,red
118504,red
118501,red
118499,red
118496,black
118495,red
118494,red
118488,red
118487,red
118486,black
118484,red
118483,red
118482,red
118481,black
118480,black
118479,red
118478,red
118477,red
118476,red
118475,black
118474,red
118473,red
118472,red
118471,black
118470,red
118468,black
118467,red
118466,black
118465,black
118464,red
118463,red
118461,black
118460,red
118459,black
118457,black
118456,black
118454,black
118453,black
118452,red
118450,black
118449,black
118448,black
118446,red
118445,black
118444,black
118443,black
118442,black
118441,red
118440,black
118438,red
118437,red
118436,red
118435,black
118434,black
118433,red
118432,black
118431,black
118428,black
118427,black
118423,black
118422,red
118420,black
118418,black
118415,black
118413,red
118411,black
118410,red
118409,black
118408,black
118406,black
118405,black
118404,red
118402,black
118400,red
118399,red
118398,black
118397,black
118396,red
118394,red
118393,red
118392,red
118391,black
118390,red
118389,red
118387,black
118385,black
118382,red
118381,red
118380,red
118379,red
118377,red
118375,black
118373,red
118371,red
118369,red
118367,black
118365,red
118364,red
118363,red
118362,red
118359,black
118357,black
118356,red
118355,black
118354,red
118352,red
118351,red
118346,black
118344,red
118343,red
118342,red
118340,black
118339,black
118336,red
118335,red
118334,red
118333,black
118332,black
118331,red
118330,black
118329,red
118327,red
118326,red
118325,red
118320,black
118319,red
118317,red
118316,red
118315,red
118314,red
118312,black
118311,black
118308,red
118307,red
118305,red
118304,red
118301,red
118298,black
118297,red
118296,black
118295,black
118294,red
118292,red
118291,red
118290,red
118289,red
118288,black
118286,red
118284,red
118283,red
118282,red
118281,red
118280,red
118279,red
118278,black
118277,black
118276,black
118275,black
118274,red
118273,red
118271,red
118268,red
118267,black
118266,black
118263,black
118261,red
118260,black
118259,black
118257,red
118256,red
118253,black
118252,black
118251,red
118250,red
118249,red
118248,black
118247,red
118246,red
118245,red
118241,red
118240,red
118239,black
118238,red
118237,red
118234,black
118233,black
118232,red
118231,red
118230,black
118228,black
118227,black
118226,red
118225,black
118224,red
118223,black
118222,red
118221,red
118220,black
118219,red
118217,black
118215,black
118214,red
118213,black
118212,red
118210,red
118209,black
118208,red
118207,red
118205,red
118200,black
118198,red
118196,red
118195,black
118194,red
118191,red
118188,red
118187,red
118186,black
118185,red
118184,red
118181,black
118180,red
118179,red
118178,red
118177,red
118176,black
118175,red
118173,black
118172,black
118168,black
118167,red
118166,red
118165,red
118164,black
118163,black
118160,red
118159,red
118158,red
118157,black
118155,black
118153,red
118152,black
118149,black
118147,red
118146,red
118145,black
118144,red
118143,red
118142,black
118141,black
118139,black
118138,black
118137,red
118136,red
118135,red
118131,red
118130,black
118128,red
118127,red
118126,black
118125,red
118123,red
118122,red
118121,red
118120,red
118118,red
118117,red
118116,black
118115,red
118114,black
118113,black
118112,red
118109,black
118106,black
118105,black
118104,black
118103,red
118101,black
118100,red
118099,black
118097,black
118096,black
118095,red
118094,black
118093,red
118091,black
118090,red
118089,black
118087,black
118085,red
118084,red
118083,black
118082,red
